text,label,label_name
is there any way to cancel my transfer,17,cancel_transfer
i lost my passcode.,38,passcode_forgotten
"there seems to be an additional charge of £1 on my statement, what is the reason for this?",4,extra_charge_on_statement
i haven't seen the cash yet from the cheque i deposited.,26,balance_not_updated_after_cheque_or_cash_deposit
my account did not allow the transfer.,54,beneficiary_not_allowed
"i would like to re-activate my card, it was previously reported lost but i found it this morning.",1,card_linking
how do i use a cheque to top up?,61,top_up_by_cash_or_cheque
why was my card declined in a shop?,45,declined_card_payment
why was my payment reverted on the app,52,reverted_card_payment?
are physical card available?,62,order_physical_card
i want to change the wrong exchange rate.,3,card_payment_wrong_exchange_rate
"hi. about two hours ago i made a transfer from my bank which is in the uk, but i don't see it yet! would you check what's going on with it, please?",67,balance_not_updated_after_bank_transfer
i was not distributed all of cash that i requested,19,wrong_amount_of_cash_received
i did a card payment but its status is still coming as pending. please check and inform when it would complete.,40,pending_card_payment
do i need to verify the top-up?,59,verify_top_up
i would like to have a mastercard.,32,visa_or_mastercard
can i add a card that i just found (again) to the app?,1,card_linking
i don't remember my passcode?,38,passcode_forgotten
my new card needs activating.,71,activate_my_card
i deposited a cheque but i don't see the funds in my account.,26,balance_not_updated_after_cheque_or_cash_deposit
got only $20 when i tried to withdraw $100.,19,wrong_amount_of_cash_received
why wouldn't the atm give me cash?,39,declined_cash_withdrawal
how long does it take to prove my identity?,30,unable_to_verify_identity
"i've obtained the card, how do i enable it on the app?",1,card_linking
i need money put into this account from another one.,58,transfer_into_account
why wasn't my payment accepted by the app,52,reverted_card_payment?
why was i charged twice for my item!,49,transaction_charged_twice
i think my card is broke?,9,card_not_working
i finally got my card. now i want to link it. is that something you have to do or can i do that?,1,card_linking
why is your exchange rate different on different days?,2,exchange_rate
the atm machine would not give my card back,48,card_swallowed
is the pin separately delivered?,31,get_physical_card
i want to change my pin.,53,change_pin
what happens if the atm gives me the wrong amount of money?,19,wrong_amount_of_cash_received
how can i fix this? there is a double charge on my account.,49,transaction_charged_twice
my card seems to not be working at all.,9,card_not_working
why have i all of a sudden been charged for my atm withdrawal? i thought the withdrawals were free because this is the first time i've ever had this problem.,72,cash_withdrawal_charge
why can't i see my refund in my statement?,44,Refund_not_showing_up
can i add money in intervals to my account? i will be traveling.,8,automatic_top_up
are there any atm's near me that accept this card?,36,atm_support
why is it important to verify my identity?,29,why_verify_identity
can i make an account for my daughter?,12,age_limit
my identity has been stolen. i still have my physical card but there are charges i didn't make on my account. how do i cancel this card or dispute the charges?,68,cash_withdrawal_not_recognised
i found my lost card. am i still able to use it?,1,card_linking
"i put money into my account in the form of a cheque, but my balance did not change.",26,balance_not_updated_after_cheque_or_cash_deposit
my identity can't be verified for some reason,30,unable_to_verify_identity
can i track when my card will be delivered?,0,card_arrival
where is the closest atm to me?,36,atm_support
what are your supported countries?,76,country_support
is there a fee associated with using foreign exchange atms?,64,wrong_exchange_rate_for_cash_withdrawal
what happens when a payment is reverted?,52,reverted_card_payment?
how would i go about getting a physical card to use in stores?,62,order_physical_card
i got charged twice for the same payment. please removed the pending payment. thank you.,49,transaction_charged_twice
when will the money be made available in my account?,51,transfer_timing
why would a transfer to an account not be allowed?,54,beneficiary_not_allowed
i received the wrong amount of cash from the atm. can you help?,19,wrong_amount_of_cash_received
i need my card asap!,7,card_delivery_estimate
what was the cause for my card to be declined?,39,declined_cash_withdrawal
i don't understand why you aren't accepting my transfer. after a couple times trying i'm still getting an error message.,54,beneficiary_not_allowed
i wanted to take out $100 but i only got $20.,19,wrong_amount_of_cash_received
why was i charged when taking out money?,72,cash_withdrawal_charge
why am i still waiting for a transfer?,67,balance_not_updated_after_bank_transfer
how long before transferred money shows up?,67,balance_not_updated_after_bank_transfer
there is a payment with my card which i definitely did not do.,27,card_payment_not_recognised
why was a extra fee added to my account for transfer ?,55,transfer_fee_charged
am i allowed to change my pin anywhere?,53,change_pin
can this app be used to exchange currencies?,10,exchange_via_app
i think my card is stolen!,11,lost_or_stolen_card
hi i'm waiting for a refund for an item i bought. i have contacted the merchant directly but had nothing back. can you tell me whether or not you are able to refund me for the item?,44,Refund_not_showing_up
why was i declined from getting cash?,39,declined_cash_withdrawal
"i thought i can make transfers for free, this is not fair. i bought something online from abroad and there was some weird additional fee that i've never seen before?",55,transfer_fee_charged
my card is about to expire. what do i need to do to keep using my card?,73,card_about_to_expire
its been several days and my cash withdrawal is still pending. why?,5,pending_cash_withdrawal
which countries are supported,76,country_support
i want to close my account due to poor customer service.,47,terminate_account
what caused my transfer to fail?,57,failed_transfer
"hey, i ordered a thing but changed my mind and want a refund on it. since i haven't received the thing, would you just go ahead and cancel the payment for me?",42,request_refund
my product hasn't arrived even though i ordered it a while ago. i want a refund!,42,request_refund
